,br,inserent_plz,title,inserent_location,clicks7d,label,lat,lng
2997,40171554,28195,Linux-Administrator (m/w/d),Bremen,62,0,53.0838997,8.8044917
2998,39226560,60596,Gesundheits- und (Kinder-)Krankenpflegekraft oder MFA mit Weiterbildung Onkologie - Kinder- und Jugendmedizin (m/w/d),Frankfurt,22,0,50.0990675,8.6738622
2999,38330079,86920,IT System Engineer (m/w/d) Intercompany and Security,Denklingen,40,0,47.8961513,10.8397181
3000,43088172,79115,Techniker (m/w/d) im Bereich 1st Level Support und Labor,Freiburg,20,0,47.99036390000001,7.820171299999998
3001,37116584,65203,Ingenieure für die Projekt- / Auftragsabwicklung (m/w/d),Wiesbaden,19,0,50.0408985,8.231266699999999
3002,38561215,70178,Leadmanager (w/m/d),Stuttgart,49,0,48.7701449,9.1693201
3003,39760001,71364,Chefarztsekretärin (m/w/d) - Kardiologie,Winnenden,22,0,48.8697946,9.4066135
3004,36739247,92318,Teamleiter Finanzbuchhaltung (m/w/d),Neumarkt,37,0,49.2742045,11.4668024
3005,37941122,6020,Techniker*in für den Bereich Manufacturing Engineering (m/w/d),Innsbruck,24,0,,
3006,39203155,66121,Personalreferent (m/w/d),Saarbrücken,32,0,49.2296839,7.0409029
3007,34899958,60486,Senior GIS Manager (m/w/d) Dokumentation Rohrnetze und NRM Netzauskunft,Frankfurt,50,0,50.1130657,8.6252221
3008,35731098,63263,Meister HLS für Montagearbeiten (w/m/d),Neu-Isenburg,31,0,50.0521661,8.695244599999999
3009,38823664,61184,2 Full Stack Web Developer (w/m/d) im Team,Karben,42,0,50.2341967,8.7724716
3010,43263457,22041,Netzplaner Tiefbau (FTTx) (m/w/d),Hamburg,30,0,53.5754959,10.0807485
3011,39688795,68161,"IT System Engineer - Infrastructure, Security (m/w/d)",Mannheim,20,0,49.4861656,8.470261599999999
3012,37945076,80933,"Sozialpädagoge * in (m/w/d) für JAS, Erich Kästner Realschule, Diakonie Hasenbergl",München,35,0,48.21327669999999,11.5563264
3013,36484429,68161,Operations Quality - Quality Partner  (m/w/d),Mannheim,29,0,49.4861656,8.470261599999999
3014,40179266,97616,Prozessspezialist (m/w/d) Hardware-Prozesse,Bad Neustadt a. d. Saale,21,0,50.3242191,10.208851
3015,40029562,63768,Kfz-Prüfingenieur(in) oder amtlich anerkannter Sachverständiger (mT) für amtliche Fahrzeugprüfungen in einer 4-Tage-Woche,Hösbach,40,0,50.0338594,9.2148331
3016,43065232,47053,SAP Berater (m/w/d) Instandhaltung (PM),Duisburg,29,0,51.4207541,6.7512387
3017,34970030,81541,Kinderpfleger*in,München,1,0,48.121161,11.5848088
3018,36453527,69214,Content & Social Media Manager (w/m/d),Eppelheim,22,0,49.39505519999999,8.623702999999999
3019,39607139,80333,Steuerberater als Unternehmer (m/w/d),München,24,0,48.1440989,11.5695525
3020,36776454,79111,User Experience / Product Designer:in (w/d/m),Freiburg,58,0,48.0054911,7.785793099999999
3021,40598778,73033,Digital Procurement Analyst (w/m/d),Göppingen,15,0,48.7098377,9.6531604
3022,38141575,67547,Spezialist dezentrale Erzeugungsanlagen (m/w/d),Worms,30,0,49.6290294,8.3703118
3023,41100260,38112,Spezialist Hedge Accounting und Asset-Liability-Management (m/w/d),Braunschweig,38,0,52.3073694,10.4762485
3024,43566577,56410,"Anlagemechaniker (m/w/d) SHK / Gasinstallateur, Wasserinstallateur oder Zentralheizungsbauer",Montabaur,22,0,50.4333344,7.8048883
3025,43282689,45133,Elektriker (m/w/d) Tunnelprojekte,Essen,29,0,51.4068406,6.9881259
3026,38287580,38518,Dipl.-Ing. Abwasser,Gifhorn,23,0,52.5031666,10.5145813
3027,36311192,68161,Leiter Produktmanagement Neurodegenerative Erkrankungen (m/w/d),Mannheim,14,0,49.4861656,8.470261599999999
3028,39499507,4416,Projektkaufmann (m/w/d) für komplexe Hochbauprojekte,Markkleeberg,20,0,51.2700347,12.3804126
3029,39436642,60314,IT System Engineer Datacenter (w/m/d),Frankfurt,40,0,50.1113253,8.7174304
3030,41923565,71332,Bauverständiger (m/w/d) Baurechtsamt,Waiblingen,35,0,48.8221273,9.3068191
3031,36041392,26605,Steuerberater (m/w/d),Aurich,20,0,53.4668022,7.538233399999998
3032,42450520,95445,Pflegefachkräfte (m/w/d) für die Gastroenterologie,Bayreuth,13,0,49.9517152,11.5608931
3033,38001108,37120,Sales Engineer (m/w/d) für den Anlagenbau / Thermoprozesstechnik im Bereich New Business,Bovenden,31,0,51.5965363,9.8608658
3034,40513530,55131,Pharmazeutisch-technische*r Assistent*in (m/w/d),Mainz,22,0,49.9889241,8.2716688
3035,38836701,87616,Techniker als Produktspezialist (m/w/d) - Fendt Traktor,Marktoberdorf,25,0,47.7582597,10.6072487
3036,38005266,53119,Gesellin / Geselle für Gebäudeautomation / Gebäudeleittechnik (w/m/d),Bonn,17,0,50.74391139999999,7.0627318
3037,36519961,55131,Gesundheits- und (Kinder-)Krankenpfleger*in/Pflegefachkraft (m/w/d) für die Milchküche,Mainz,27,0,49.9889241,8.2716688
3038,40351704,78136,Technischer Projektleiter (m/w/d) in Vollzeit,Schonach,28,0,48.1424294,8.2027777
3039,43491230,82256,Referent strategische Unternehmensentwicklung (gn),Fürstenfeldbruck,34,0,48.17870689999999,11.23683
3040,38126749,64293,Pflegefachkräfte (m/w/d),Darmstadt,16,0,49.87763469999999,8.6285366
3041,37906779,71364,Stationssekretärin (m/w/d) - Innere Medizin und Gastroenterologie,Winnenden,27,0,48.8697946,9.4066135
3042,39624069,70173,Fachkraft für Abwassertechnik (m/w/d),Stuttgart,32,0,48.78270269999999,9.1828631
3043,43673757,54470,pädagogische Fachkraft (m/w/d),Bernkastel-Kues,63,0,49.9168321,7.0645656
3044,41520225,22846,IT Database Administrator / Engineer (m/w/d),Norderstedt,38,0,53.70757680000001,9.974511
3045,41172546,82024,Entwicklungsingenieur*in für Hochfrequenzmodule (w/m/d),Taufkirchen,24,0,48.0389787,11.6265608
3046,37691935,28309,Kalkulator:in im Hoch- und Schlüsselfertigbau (m/w/d),Bremen,22,0,53.0418089,8.896474099999999
3047,39154391,10117,Ingenieurin oder Ingenieur Verkehrsbehörde (w/m/d),Berlin,34,0,52.5155098,13.3847539
3048,38634864,81377,Elektriker (m/w/d),München,15,0,48.1059924,11.4864487
3049,40343830,76185,Security Analyst (w/m/d),Karlsruhe,24,0,49.0072171,8.352578099999999
3050,40507919,89522,Leiter (m|w|d) Opex / Lean Management,Heidenheim,23,0,48.6628951,10.1658148
3051,37704229,74653,Referent Learning & Development,Künzelsau,20,0,49.3043127,9.6979593
3052,39971378,91074,Senior Simulationsingenieur elektrische Antriebssysteme (m/w/d),Herzogenaurach,20,0,49.5782416,10.8819032
3053,39158453,73614,Verwaltungskraft (m/w/d) für die Forscherfabrik Schorndorf in Teilzeit,Schorndorf,44,0,48.778341,9.5310295
3054,37544311,60598,Mitarbeiter Leitstand Logistik (m/w/d),Frankfurt,43,0,50.08063,8.6780768
3055,38675530,70173,Leiter*in Abteilung Technik der Branddirektion (m/w/d),Stuttgart,23,0,48.78270269999999,9.1828631
3056,41647289,10179,Sachbearbeiter (m/w/d) CAFM - Facility Management Software,Berlin,41,0,52.5121401,13.414046
3057,35591575,71364,Medizinische Fachangestellte (m/w/d) - Ambulante Abrechnung,Winnenden,34,0,48.8697946,9.4066135
3058,37118064,92637,Leitender Oberarzt (m/w/d) Urologie,Weiden,27,0,49.67435200000001,12.1489451
3059,42409498,95445,Assistenzarzt (m/w/d) Unfall- und Wiederherstellungschirurgie,Bayreuth,3,0,49.9517152,11.5608931
3060,41304571,30159,Mitarbeiter Industrielle Sachversicherungen (m/w/d),Hannover,14,0,52.3749839,9.7388153
3061,38615539,61184,PHP-Developer (w/m/d),Karben,25,0,50.2341967,8.7724716
3062,38824240,71384,Mechaniker / Mechatroniker (m/w/d) Mechanische Montage,Weinstadt,22,0,48.8105304,9.3868206
3063,39616122,68161,IT-Security-Experte (m/w/d),Mannheim,16,0,49.4861656,8.470261599999999
3064,42845656,73230,Integrationskräfte (m/w/d),Kirchheim unter Teck,62,0,48.6425125,9.4594184
3065,38291434,60596,"PhD Student - ""Molecular Precision Medicine for Hormone-Driven Cancers"" group",Frankfurt,40,0,50.0990675,8.6738622
3066,39302334,80639,Business Developer (m/w/d) - Fördermittelberatung,München,24,0,48.1488271,11.5105594
3067,37514524,75179,Elektroniker (m/w/d) Anlagen- und Betriebstechnik,Pforzheim,27,0,48.903762,8.6528701
3068,36698483,45128,"Consultant / Developer SAP Procurement & Vertriebslogistik (MM, SD, LE)",Essen,31,0,51.4452228,7.0078317
3069,42039449,60549,Consultant IT-Security (m/w/d),Frankfurt,26,0,50.041381,8.5800547
3070,38941007,75223,Einkäufer (w/m/d),Niefern,22,0,48.9131455,8.796423899999999
3071,38467506,64293,Pflegefachkräfte (m/w/d),Darmstadt,8,0,49.87763469999999,8.6285366
3072,42605352,63741,KFZ-Mechatroniker / Elektroniker als Werkstatttechniker (w/m/d),Aschaffenburg,20,0,49.9951707,9.115508
3073,38865242,70176,Examinierte Pflegehilfskräfte (m/w/d) für die Mobilen Dienste,Stuttgart,15,0,48.7767989,9.1616733
3074,38073657,61191,Staatlich geprüfter Techniker (w/m/d) / Bachelor Professional in Technik,Rosbach v.d. Höhe,28,0,50.2806792,8.7070547
3075,43208034,48653,Medizinische:r Fachangestellte:r (MFA) als Stützpunktkoordinator:in für die Komfortstation am Standort Dülmen,Coesfeld,1,0,51.9097477,7.163694899999999
3076,37117881,45476,Mitarbeiter Digitale Projekte - Customer Experience (m/w/d),Mülheim,36,0,51.44900819999999,6.854898899999999
3077,35807008,93326,Sachbearbeiter Prototypenbau im Kundencenter Mercedes-Benz (m/w/d),Abensberg,26,0,48.825804,11.849226
3078,42254097,82024,Systemingenieur*in im Bereich Missionsplanung (w/m/d),Taufkirchen,17,0,48.0389787,11.6265608
3079,35730846,30625,Underwriter:in für den asiatischen Markt,Hannover,25,0,52.3763832,9.8026933
3080,38614743,77815,Entwickler*in (m/w/d) Basissoftware Elektromobilität,Bühl,23,0,48.6824642,8.1500317
3081,40040834,82319,Erzieher (m/w/d) im Kinderhaus Montessori,Starnberg,33,0,48.0090878,11.3258686
3082,36606856,64572,Vertriebsmitarbeiter (m/w/d) Sonderfahrzeugbau,Büttelborn,26,0,49.9155479,8.5350214
3083,43121288,72764,Leiter*in des Sachgebietes Forderungsmanagement,Reutlingen,33,0,48.4933416,9.2147435
3084,37787611,45128,Senior Developer SAP CML / CMS,Essen,41,0,51.4452228,7.0078317
3085,36387884,10785,Property Manager (m/w/d),Berlin,28,0,52.50691150000001,13.3650508
3086,37326275,56242,Fertigungsmitarbeiter (m/w/div.) im Bereich Rekonditionierung,Selters,25,0,50.53048260000001,7.7528226
3087,42729161,76187,Technischer Zeichner -  Elektrotechnik (w/m/d),Karlsruhe,28,0,49.0388727,8.336478999999999
3088,37191977,70178,Experte (m/w/d) in der Fachberatung Riester und Fonds,Stuttgart,34,0,48.7701449,9.1693201
3089,38634557,60327,Servicetechniker:in Elektro (m/w/d),Frankfurt,20,0,50.1005233,8.6544487
3090,43632024,95326,Prüfer / Elektroniker im Prüfstand (m/w/d),Kulmbach,22,0,50.1259779,11.4311357
3091,36387957,76185,BI Data Engineer (w/m/d),Karlsruhe,17,0,49.0072171,8.352578099999999
3092,37558543,81667,Erzieher (m/w/d) Kinderkrippe Dieselstraße,München,39,0,48.1308934,11.599551
3093,38987699,78333,Industriemechaniker (m/w/d),Stockach,13,0,47.8546927,9.0241979
3094,39201949,70736,Sachverständiger (m/w/d) Bauphysik Bauingenieur Architektur,Fellbach,29,0,48.8405086,9.2677632
3095,36308515,91074,Senior Software Architect Automotive (m/w/d),Herzogenaurach,35,0,49.5782416,10.8819032
3096,37895333,95447,Aushilfskräfte für die Wasseraufsicht im Kreuzsteinbad (m/w/d),Bayreuth,21,0,49.9204587,11.5618007
3097,40919680,50968,Projektmanager (m/w/d) Transformation,Köln,23,0,50.9037692,6.968224999999999
3098,36983060,32758,Assistenz der Bau- / Projektleitung (m/w/d),Detmold,27,0,51.9561706,8.8251724
3099,40763685,13125,Elektriker / Mechatroniker / Techniker (m/w/d) für die Gerätefertigung,Berlin,25,0,52.6325588,13.4775758
3100,37367843,65926,Betriebsassistent Rückstandsverbrennungsanlage (m/w/d),Frankfurt,23,0,,
3101,38918330,58097,Abteilungsleitung (w/m/d) Haushalt / Berichtswesen,Hagen,30,0,51.3737728,7.4797898
3102,40247258,81373,Wissenschaftlicher Mitarbeiter /Referendar /Doktorand (m/w/d),München,27,0,48.1214727,11.5322563
3103,36373387,51147,Werkzeugmechaniker / Mechaniker (m/w/d),Köln,27,0,50.8681948,7.123898499999999
3104,38335378,30519,Ärztlicher Gutachter (m/w/d) für den Geschäftsbereich GKV stationär,Hannover,24,0,52.3358144,9.7737388
3105,40507927,80807,Stellvertretende:r Meister:in (m/w/d) - Baumaschinen,München,21,0,48.1865394,11.585399
3106,37517876,80333,Facharzt für Innere Medizin / Rheumatologie (w/m/d),München,37,0,48.1440989,11.5695525
3107,37210530,91207,Bilanzbuchhalter (m/w/d),Lauf,29,0,49.5402149,11.2752883
3108,37904024,52066,Sachbearbeiter:in (w/m/d) Facility Einkauf,Aachen,34,0,50.7533438,6.1123901
3109,42455564,82319,Kinderpfleger (m/w/d) im evang. Kinderhaus Gauting,Starnberg,22,0,48.0090878,11.3258686
3110,38737195,59439,Strategic Procurement Manager (m/w/d),Holzwickede,19,0,51.48774239999999,7.635929799999999
3111,36143938,50968,(Senior) Consultant (m/w/d) Informationssicherheit,Köln,34,0,50.9037692,6.968224999999999
3112,37776941,80807,Entwicklungsingenieur*in (d/m/w) Testing Automotive,München,24,0,48.1865394,11.585399
3113,40734094,82024,Systemingenieur*in für Airborne Radar (w/m/d),Taufkirchen,27,0,48.0389787,11.6265608
3114,39700486,68161,Head of Accounting (m/w/d),Mannheim,21,0,49.4861656,8.470261599999999
3115,35736426,81667,Trainee (m/w/d) im Bereich Finanz- und Rechnungswesen,München,21,0,48.1308934,11.599551
3116,41648663,48653,Pflegefachkraft oder Gesundheits- und Kinderkrankenpfleger:in (w/m/d) für die Entbindungsstation,Coesfeld,23,0,51.9097477,7.163694899999999
3117,40352045,30625,Sustainability Spezialist:in für Corporate Citizenship,Hannover,36,0,52.3763832,9.8026933
3118,39398123,85540,Technischer Mitarbeiter (m/w/d),Haar,32,0,48.1138009,11.7301734
3119,40255218,65468,Leitung (m/w/d) Warehouse,Trebur,21,0,49.9112155,8.3828584
3120,35966081,81669,Polier oder Meister (m/w/d),München,14,0,48.1137542,11.6081068
3121,38615283,97688,Servicemitarbeiter auf Station (m/w/d),Bad Kissingen,62,0,50.21243639999999,10.0588367
3122,42728364,59368,Controller (m/w/d),Werne,21,0,51.6705945,7.5909062
3123,43263793,60549,Senior Network Administrator (m/w/d) im Data Center Umfeld,Frankfurt,32,0,50.041381,8.5800547
3124,36548757,79111,Anlagenführer / Mischmeister (m/w/d),Freiburg,17,0,48.0054911,7.785793099999999
3125,36228386,76344,Kundenberater (m/w/d) Benutzermanagement,Eggenstein-Leopoldshafen,23,0,49.0922651,8.3714557
3126,42568288,26188,Bauhofleiter (m/w/d),Edewecht,44,0,53.1122039,7.984689799999999
3127,43547402,80804,Werkstattleitung Kommunikationstechnik (m/w/d),München,20,0,48.17009280000001,11.5776824
3128,38845963,80335,Professur für Informationssysteme für digitale Geschäftsmodelle und Strategien (W2),München,28,0,48.1443383,11.5548236
3129,38131664,73494,Customer Service Representative (m/w/d) Pharma Excipients,Rosenberg,32,0,49.0201699,10.0323904
3130,39696463,22941,SAP Applikationsbetreuer (gn) für MES/PP,Bargteheide,33,0,53.7215478,10.260844
3131,35660088,60596,Studienkoordination / Clinical Research Associate / Klinischer Monitor - Hämatologie + Onkologie,Frankfurt,59,0,50.0990675,8.6738622
3132,37563435,81379,Reinigungskraft (m/w/d),München,41,0,48.0966922,11.5286651
3133,41114281,75245,Mitarbeiter Flach- und Profilschleifen - in Schichtarbeit (m/w/d),Neulingen,26,0,48.9703747,8.7117688
3134,36166344,20095,Projektingenieur TGA Versorgungstechnik (m/w/d) für die Gewerke HLKS,Hamburg,26,0,53.5507515,10.0017259
3135,40060313,73614,Operativer Einkäufer (m/w/d),Schorndorf-Weiler,33,0,48.778341,9.5310295
3136,40169594,5080,Planer und Bauleiter (m/w/d) Elektromobilität,Laufenburg,24,0,,
3137,40513425,55131,Facharzt Gynäkologie (m/w/d),Mainz,16,0,49.9889241,8.2716688
3138,39493584,88090,Fachangestellte für Bäderbetriebe (m/w/d),Immenstaad,17,0,47.6489916,9.35605
3139,37802494,76131,Haustechniker (m/w/d),Karlsruhe,28,0,49.0116951,8.4303821
3140,41176811,60389,Arbeitsgruppenleiter (m/w/d) Stadtsauberkeit,Frankfurt,15,0,50.1495363,8.726027499999999
3141,39772425,23812,Referent HR-Marketing/Social-Media-Recruiting (m/w/d),Wahlstedt,29,0,53.9493924,10.1636762
3142,37110831,80333,INHOUSE EXPERTE MS DYNAMICS NAV / BC Finanzen bei einem führenden globalen Anbieter im Nahrungsmittelbereich (m/w/d),München,22,0,48.1440989,11.5695525
3143,37316515,64859,Materialdisponent (m/w/d),Eppertshausen,17,0,49.95279780000001,8.8630177
3144,36946372,59439,Spezialist (m/w/d) im Travel Management,Holzwickede,20,0,51.48774239999999,7.635929799999999
3145,38173384,48455,Betriebsingenieur (m/w/d) Bohrlochkontrollequipment und Hochdrucksysteme,Bad Bentheim,30,0,52.29737489999999,7.0991962
3146,35042754,27283,Bauingenieur (w/m/d),Verden,60,0,52.9347982,9.2329647
3147,39386073,78132,Sanitärmeister/ Sanitärtechniker (m/w/d) Technische Beratung/ Anwendungstechnik,Hornberg,34,0,48.2098474,8.2318594
3148,40925735,45128,Software Engineer Embedded Systems (m/w/d),Essen,27,0,51.4452228,7.0078317
3149,38099612,82205,Manager Material Compliance and Regulatory Affairs (m/w/d),Gilching,33,0,48.1156672,11.2640182
3150,37318039,60311,Elektromeister:in (w/m/d) Palmengarten,Frankfurt am Main,15,0,50.1100897,8.6822492
3151,35820339,68161,Payroll Expert (m/w/d),Mannheim,30,0,49.4861656,8.470261599999999
3152,38912427,95445,Senior Applikationsspezialist für Dedalus Orbis (w/m/d),Bayreuth,17,0,49.9517152,11.5608931
3153,41972563,34117,Projektmanager / Bauingenieur (m/w/d),Kassel,26,0,51.31705359999999,9.4924552
3154,39653975,53175,Business Development Manager Microsoft (m/w/d),Bonn,26,0,50.6949151,7.1388159
3155,39000102,23795,Gehobene Sachbearbeitung Waffenrecht / Fachaufsicht Ordnungsrecht / Demonstrationsrecht (m/w/d),Bad Segeberg,26,0,53.92727480000001,10.2932676
3156,37368925,53578,Projekt Manager WIRTGEN GROUP Operations (m/w/d),Windhagen,20,0,50.63935660000001,7.3607637
3157,37576154,50667,Senior Associate Invoicing Specialist & Project Support (w/m/d),Köln,39,0,50.9386437,6.9538847
3158,36798298,63179,(Junior) Information Security Manager (w/m/d),Obertshausen,37,0,50.0769758,8.8625745
3159,37937046,80539,Anlagenbuchhalter*in,München,34,0,48.1447027,11.5821606
3160,40772703,72764,Vermessungstechniker (m/w/i),Reutlingen,35,0,48.4933416,9.2147435
3161,39816732,88682,Prüfer für die Qualitätssicherung (m/w/d),Salem-Neufrach,23,0,47.7730623,9.2971663
3162,35745467,95445,Medizinischer Fachangestellter (m/w/d) für das MVZ Radiologie,Bayreuth,14,0,49.9517152,11.5608931
3163,41731818,95445,Pädiatrische Pflegefachkräfte (m/w/d) für die Kinderklinik-Notaufnahme,Bayreuth,22,0,49.9517152,11.5608931
3164,40248015,71063,Steuerfachangestellte/r / Steuerfachwirt/in (m/w/d),Sindelfingen,26,0,48.7131518,9.0000948
3165,42409521,95445,Sachbearbeitung (m/w/d) Personal- und Führungskräfteentwicklung ,Bayreuth,26,0,49.9517152,11.5608931
3166,37159662,96450,Teamleiter (m/w/d) Fachabteilung Folie,Coburg,27,0,50.255698,10.9550818
3167,41161754,48147,Business Analyst (m/w/d) Schwerpunkt OSPlus-Meldewesen MREL,Münster,31,0,51.9782559,7.637854300000001
3168,36981894,10785,Assistenz (m/w/d) des Hauptabteilungsleiters (Sparkassen- und Kooperationsvertrieb),Berlin,48,0,52.50691150000001,13.3650508
3169,42556655,84453,Prüfingenieur (m/w/d) Physikalisches Prüflabor,Mühldorf,44,0,48.2428386,12.5056618
3170,41262183,77815,Projekteinkäufer*in (m/w/d) E-Mobility - BU Power Transfer & Fuel Cell,Bühl,16,0,48.6824642,8.1500317
3171,36731745,91074,Leiter Kältemittelsysteme (m/w/d),Herzogenaurach,42,0,49.5782416,10.8819032
3172,36131083,24103,Herdenmanagerin / Herdenmanager (w/m/d) für Milchvieh,Kiel,67,0,54.323924,10.1315442
3173,43187205,55590,Area Business Developer (m/w/d) - Behältersysteme,Meisenheim,28,0,49.7085369,7.669839400000001
3174,41443549,75175,Senior Inhouse Consultant (m/w/d) SAP MM / WM,Pforzheim,39,0,48.88593849999999,8.7208104
3175,38251371,82229,Mitarbeiter in der Hauswirtschaft (m/w/d) am Klinikum Herrsching | Schindlbeck,Seefeld,39,0,48.03836099999999,11.2330897
3176,41904408,70376,Gesundheits- und Krankenpfleger oder Bachelorabsolvent (m/w/d) für pneumologische Stationen,Stuttgart,26,0,48.82035339999999,9.2031939
3177,35938249,60486,Operator (m/w/d) Leitwarte Gasnetze,Frankfurt,19,0,50.1130657,8.6252221
3178,39618136,60528,Meister:in / Techniker:in (w/m/d) elektrotechnischer Arbeitsschutz,Frankfurt,44,0,50.0734195,8.6361502
3179,38716729,83457,Haustechniker (m/w/d) - Elektromonteur / Elektroinstallateur,Bayerisch Gmain,28,0,47.7160763,12.8965271
3180,43539104,77933,"Gesundheits- und Krankenpfleger, Altenpfleger oder Gesundheits- und Kinderkrankenpfleger (m/w/d)",Lahr,47,0,48.33915,7.8781487
3181,38987487,80807,Entwicklungsingenieur*in (d/m/w) IC Entwicklung,München,21,0,48.1865394,11.585399
3182,43193576,80335,Pflegedienstleitung stationär (m/w/d),München,37,0,48.1443383,11.5548236
3183,37022407,55569,SAP-Anwendungsbetreuer (m/w/d),Nussbaum,44,0,49.79927670000001,7.591455700000001
3184,43006518,95448,Datenpfleger Offshore Betrieb (m/w/d),Bayreuth,38,0,49.93635690000001,11.61009
3185,39591084,86156,Mitarbeiter Entgeltabrechnung (m/w/d),Augsburg,28,0,48.3920947,10.8553557
3186,35908410,77815,Versuchs- / Elektroingenieur Effizienzbewertung im Bereich System Testing E-Mobility (m/w/d),Bühl,15,0,48.6824642,8.1500317
3187,41692595,80331,Projektingenieur*in für die Planung Straßentunnel (w/m/d),München,21,0,48.1362105,11.572893
3188,38836168,42279,Physiotherapeut:in,Wuppertal,22,0,51.29659119999999,7.2409927
3189,43277182,80331,Projektingenieur*in in der Fachrichtung Elektrotechnik (w/m/d),München,33,0,48.1362105,11.572893
3190,39619256,65189,Junior Experten/Expertinnen Informationssicherheit (w/m/d),Wiesbaden,30,0,50.0726721,8.2570237
3191,40634147,80339,Leitung Gastronomie ADAC Fahrsicherheitszentrum (w/m/d),München,28,0,48.13596159999999,11.5382059
3192,42388978,29379,Entgeltabrechner / HR Specialist Payroll (m/w/d),Knesebeck,13,0,52.6597681,10.6936501
3193,35735386,71034,Product Engineer (m/f/d),Böblingen,18,0,48.6762593,8.9773145
3194,39567786,40213,Partnerassistenz (m/w/d) in Voll- oder Teilzeit,Düsseldorf,26,0,51.2220859,6.7727077
3195,40808674,45894,Mitarbeiter Accounting und Reporting (m/w/d),Gelsenkirchen,23,0,51.5829052,7.0460284
3196,38614423,65189,Ingenieur (m/w/d) E-Mobilität,Wiesbaden,27,0,50.0726721,8.2570237
3197,39769374,91074,Senior Software Architect Automotive (m/w/d),Herzogenaurach,24,0,49.5782416,10.8819032
3198,38247912,80331,IT-Serviceverantwortliche*r (w/m/d),München,49,0,48.1362105,11.572893
3199,41432249,91074,Testmanager Hardwareentwicklung (m/w/d),Herzogenaurach,17,0,49.5782416,10.8819032
3200,38640325,66280,Montagefacharbeiter (w/m/d),Sulzbach,26,0,49.3022275,7.0621814
3201,38072797,13407,Mechaniker / Schlosser (m/w/d),Berlin,23,0,52.5736595,13.351446
3202,43557170,70839,Land- und Baumaschinen- oder Kfz- Mechatroniker bzw. Mechaniker (m/w/d),Gerlingen,28,0,48.7908056,9.0651574
3203,42380961,50968,Consultant (m/w/d) Datenschutz,Köln,21,0,50.9037692,6.968224999999999
3204,38508476,82024,Elektroniker*in f. Geräte und Systeme (w/m/d),Taufkirchen,17,0,48.0389787,11.6265608
3205,43098301,71642,Prüfmittelentwickler (m/w/d),Ludwigsburg,23,0,48.9073224,9.2575008
3206,38448062,86156,Apotheker (m/w/d),Augsburg,35,0,48.3920947,10.8553557
3207,35379733,45888,Projektleitung (m/w/d) Bau,Gelsenkirchen,19,0,51.51763219999999,7.1202394
3208,37314768,91074,Cost Value Engineer Mechanik (m/w/d),Herzogenaurach,20,0,49.5782416,10.8819032
3209,42381048,20459,Referatsleiterin bzw. Referatsleiter (m/w/d) Verkehrsuntersuchungen und Mobilitätskonzepte,Hamburg,21,0,53.54729870000001,9.9778279
3210,35605376,1109,Informatiker :in als Softwareentwickler :in / 3rd Level Supporter :in (m/w/d),Dresden,33,0,51.1173979,13.7283149
3211,40122254,50679,Bauleiter:in Straßen- und Tiefbau (m/w/d),Köln,15,0,50.934707,6.9759562
3212,40079671,94032,Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter (m/w/d) Doktorandin / Doktorand (m/w/d) an der Professur für Mathematik mit Schwerpunkt Kryptographie,Passau,47,0,48.5718453,13.4607296
3213,36872971,39104,Ingenieur (m/w/d) für Projekte im Rohrleitungsbau,Magdeburg,33,0,52.1146346,11.6326339
3214,37792251,55131,Krankenhaushygieniker*in (m/w/d),Mainz,24,0,49.9889241,8.2716688
3215,37408669,68161,Bauingenieur für die Bauüberwachung und/oder Objektplanung von Bauwerksinstandsetzungen  (m/w/d),Mannheim,14,0,49.4861656,8.470261599999999
3216,36238478,50670,Partnerassistent*in (m/w/d),Köln,22,0,50.9497351,6.943474399999999
3217,35481509,80992,Elektrofachkraft für die Instandhaltung von Niederspannungsanlagen im Bereich U-Bahn (m/w/d),München,29,0,48.1757295,11.5182935
3218,36690389,74321,Site Manager/Bauleiter Electric (m/w/d),Bietigheim-Bissingen,9,0,48.95356820000001,9.1241772
3219,37415258,21109,"Ingenieurin bzw. Ingenieur (m/w/d) Geodäsie, Vermessungswesen, Geomatik, Geoinformatik für den technischen Vorbereitungsdienst",Hamburg,20,0,53.4949324,10.0319897
3220,42055655,22335,Fluggerätmechaniker / Fluggerätelektroniker Certifying Staff CAT A (m/w/divers),Hamburg,21,0,53.6283203,10.0058214
3221,37691241,12489,Grundsatzsachbearbeitung (m/w/d) mit den Schwerpunkten Antikorruption/ Innenrevision,Berlin,49,0,52.4370179,13.5470509
3222,43491228,82256,Kampagnenmanager Luft (gn),Fürstenfeldbruck,18,0,48.17870689999999,11.23683
3223,39035389,52531,Maschinen- und Anlagenbediener (w/m/d),Übach-Palenberg,19,0,50.9253588,6.1177073
3224,36685588,45888,Architekt*in Projektleitung (m/w/d) Hochbau,Gelsenkirchen,41,0,51.51763219999999,7.1202394
3225,36176890,92729,Full Stack Developer Packaging Management Workflow (m/w/d),Weiherhammer,35,0,49.6316919,12.0502608
3226,39300331,76829,Teamleitung Rechnungswesen / Nebenbücher (m/w/d),Landau,31,0,49.193521,8.0948586
3227,38010931,76137,"Referent (m/w/d) Strategie, Unternehmensentwicklung und Innovation",Karlsruhe,28,0,48.99995329999999,8.4173066
